Subscription_ID,Customer_ID,Plan_Name,Plan_Type,Start_Date,End_Date,Monthly_Charges,Total_Revenue
SUB033644,CUST18469,Basic,Yearly,2112-02-11,2113-02-10,500,6000
SUB033645,CUST02079,Basic,Monthly,2112-02-12,2112-03-13,500,500
SUB033646,CUST01679,Basic,Yearly,2112-02-13,2113-02-12,500,6000
SUB033647,CUST14566,Premium,Yearly,2112-02-14,2113-02-13,1200,14400
SUB033648,CUST01286,Basic,Monthly,2112-02-15,2112-03-16,500,500
SUB033649,CUST11414,Premium,Monthly,2112-02-16,2112-03-17,1200,1200
SUB033650,CUST10046,Standard,Monthly,2112-02-17,2112-03-18,800,800
SUB033651,CUST13220,Basic,Monthly,2112-02-18,2112-03-19,500,500
SUB033652,CUST11139,Standard,Yearly,2112-02-19,2113-02-18,800,9600
SUB033653,CUST04915,Standard,Monthly,2112-02-20,2112-03-21,800,800
SUB033654,CUST01290,Basic,Monthly,2112-02-21,2112-03-22,500,500
SUB033655,CUST03630,Standard,Monthly,2112-02-22,2112-03-23,800,800
SUB033656,CUST18566,Premium,Yearly,2112-02-23,2113-02-22,1200,14400
SUB033657,CUST10912,Basic,Yearly,2112-02-24,2113-02-23,500,6000
SUB033658,CUST02668,Basic,Monthly,2112-02-25,2112-03-26,500,500
SUB033659,CUST14532,Premium,Monthly,2112-02-26,2112-03-27,1200,1200
SUB033660,CUST11486,Basic,Yearly,2112-02-27,2113-02-26,500,6000
SUB033661,CUST03583,Basic,Monthly,2112-02-28,2112-03-29,500,500
SUB033662,CUST06589,Premium,Monthly,2112-02-29,2112-03-30,1200,1200
SUB033663,CUST14839,Basic,Yearly,2112-03-01,2113-03-01,500,6000
SUB033664,CUST13020,Standard,Monthly,2112-03-02,2112-04-01,800,800
SUB033665,CUST11082,Standard,Yearly,2112-03-03,2113-03-03,800,9600
SUB033666,CUST17075,Basic,Monthly,2112-03-04,2112-04-03,500,500
SUB033667,CUST11871,Premium,Monthly,2112-03-05,2112-04-04,1200,1200
SUB033668,CUST02298,Standard,Monthly,2112-03-06,2112-04-05,800,800
SUB033669,CUST10644,Standard,Monthly,2112-03-07,2112-04-06,800,800
SUB033670,CUST11613,Premium,Monthly,2112-03-08,2112-04-07,1200,1200
SUB033671,CUST03365,Standard,Yearly,2112-03-09,2113-03-09,800,9600
SUB033672,CUST02169,Standard,Yearly,2112-03-10,2113-03-10,800,9600
SUB033673,CUST16058,Basic,Yearly,2112-03-11,2113-03-11,500,6000
SUB033674,CUST13529,Basic,Monthly,2112-03-12,2112-04-11,500,500
SUB033675,CUST14849,Standard,Monthly,2112-03-13,2112-04-12,800,800
SUB033676,CUST08758,Basic,Yearly,2112-03-14,2113-03-14,500,6000
SUB033677,CUST14333,Basic,Monthly,2112-03-15,2112-04-14,500,500
SUB033678,CUST00975,Basic,Yearly,2112-03-16,2113-03-16,500,6000
SUB033679,CUST02135,Standard,Yearly,2112-03-17,2113-03-17,800,9600
SUB033680,CUST10717,Standard,Yearly,2112-03-18,2113-03-18,800,9600
SUB033681,CUST17010,Premium,Monthly,2112-03-19,2112-04-18,1200,1200
SUB033682,CUST17915,Standard,Monthly,2112-03-20,2112-04-19,800,800
SUB033683,CUST11589,Standard,Monthly,2112-03-21,2112-04-20,800,800
SUB033684,CUST18454,Premium,Monthly,2112-03-22,2112-04-21,1200,1200
SUB033685,CUST00059,Basic,Yearly,2112-03-23,2113-03-23,500,6000
SUB033686,CUST09015,Premium,Monthly,2112-03-24,2112-04-23,1200,1200
SUB033687,CUST17679,Premium,Yearly,2112-03-25,2113-03-25,1200,14400
SUB033688,CUST10359,Basic,Monthly,2112-03-26,2112-04-25,500,500
SUB033689,CUST17049,Basic,Monthly,2112-03-27,2112-04-26,500,500
SUB033690,CUST04519,Premium,Monthly,2112-03-28,2112-04-27,1200,1200
SUB033691,CUST12777,Premium,Monthly,2112-03-29,2112-04-28,1200,1200
SUB033692,CUST01201,Standard,Monthly,2112-03-30,2112-04-29,800,800
SUB033693,CUST14261,Basic,Monthly,2112-03-31,2112-04-30,500,500
SUB033694,CUST10226,Standard,Monthly,2112-04-01,2112-05-01,800,800
SUB033695,CUST17970,Basic,Yearly,2112-04-02,2113-04-02,500,6000
SUB033696,CUST17083,Premium,Yearly,2112-04-03,2113-04-03,1200,14400
SUB033697,CUST07670,Basic,Yearly,2112-04-04,2113-04-04,500,6000
SUB033698,CUST09702,Premium,Monthly,2112-04-05,2112-05-05,1200,1200
SUB033699,CUST01598,Basic,Monthly,2112-04-06,2112-05-06,500,500
SUB033700,CUST05786,Basic,Yearly,2112-04-07,2113-04-07,500,6000
SUB033701,CUST14178,Basic,Monthly,2112-04-08,2112-05-08,500,500
SUB033702,CUST03817,Premium,Monthly,2112-04-09,2112-05-09,1200,1200
SUB033703,CUST18622,Basic,Yearly,2112-04-10,2113-04-10,500,6000
SUB033704,CUST12900,Standard,Monthly,2112-04-11,2112-05-11,800,800
SUB033705,CUST17122,Basic,Monthly,2112-04-12,2112-05-12,500,500
SUB033706,CUST13165,Standard,Monthly,2112-04-13,2112-05-13,800,800
SUB033707,CUST12107,Premium,Monthly,2112-04-14,2112-05-14,1200,1200
SUB033708,CUST08333,Premium,Monthly,2112-04-15,2112-05-15,1200,1200
SUB033709,CUST18023,Basic,Monthly,2112-04-16,2112-05-16,500,500
SUB033710,CUST09124,Basic,Monthly,2112-04-17,2112-05-17,500,500
SUB033711,CUST08054,Standard,Monthly,2112-04-18,2112-05-18,800,800
SUB033712,CUST09063,Basic,Monthly,2112-04-19,2112-05-19,500,500
SUB033713,CUST14974,Basic,Yearly,2112-04-20,2113-04-20,500,6000
SUB033714,CUST06435,Standard,Yearly,2112-04-21,2113-04-21,800,9600
SUB033715,CUST03869,Basic,Yearly,2112-04-22,2113-04-22,500,6000
SUB033716,CUST00756,Standard,Monthly,2112-04-23,2112-05-23,800,800
SUB033717,CUST09061,Premium,Monthly,2112-04-24,2112-05-24,1200,1200
SUB033718,CUST12159,Basic,Monthly,2112-04-25,2112-05-25,500,500
SUB033719,CUST12862,Standard,Yearly,2112-04-26,2113-04-26,800,9600
SUB033720,CUST08913,Premium,Yearly,2112-04-27,2113-04-27,1200,14400
SUB033721,CUST10638,Standard,Monthly,2112-04-28,2112-05-28,800,800
SUB033722,CUST03487,Basic,Yearly,2112-04-29,2113-04-29,500,6000
SUB033723,CUST17908,Standard,Monthly,2112-04-30,2112-05-30,800,800
SUB033724,CUST03474,Premium,Monthly,2112-05-01,2112-05-31,1200,1200
SUB033725,CUST11090,Basic,Yearly,2112-05-02,2113-05-02,500,6000
SUB033726,CUST13967,Basic,Monthly,2112-05-03,2112-06-02,500,500
SUB033727,CUST14771,Basic,Monthly,2112-05-04,2112-06-03,500,500
SUB033728,CUST19524,Premium,Monthly,2112-05-05,2112-06-04,1200,1200
SUB033729,CUST18150,Basic,Monthly,2112-05-06,2112-06-05,500,500
SUB033730,CUST10677,Premium,Monthly,2112-05-07,2112-06-06,1200,1200
SUB033731,CUST15221,Premium,Monthly,2112-05-08,2112-06-07,1200,1200
SUB033732,CUST19945,Standard,Monthly,2112-05-09,2112-06-08,800,800
SUB033733,CUST15099,Premium,Monthly,2112-05-10,2112-06-09,1200,1200
SUB033734,CUST05500,Standard,Yearly,2112-05-11,2113-05-11,800,9600
SUB033735,CUST11667,Basic,Monthly,2112-05-12,2112-06-11,500,500
SUB033736,CUST16049,Standard,Monthly,2112-05-13,2112-06-12,800,800
SUB033737,CUST13524,Premium,Yearly,2112-05-14,2113-05-14,1200,14400
SUB033738,CUST14926,Standard,Monthly,2112-05-15,2112-06-14,800,800
SUB033739,CUST01979,Basic,Monthly,2112-05-16,2112-06-15,500,500
SUB033740,CUST08649,Standard,Monthly,2112-05-17,2112-06-16,800,800
SUB033741,CUST08469,Basic,Yearly,2112-05-18,2113-05-18,500,6000
SUB033742,CUST05112,Premium,Monthly,2112-05-19,2112-06-18,1200,1200
SUB033743,CUST04409,Basic,Yearly,2112-05-20,2113-05-20,500,6000
SUB033744,CUST04342,Standard,Yearly,2112-05-21,2113-05-21,800,9600
SUB033745,CUST14395,Standard,Yearly,2112-05-22,2113-05-22,800,9600
SUB033746,CUST13517,Standard,Monthly,2112-05-23,2112-06-22,800,800
SUB033747,CUST18296,Premium,Monthly,2112-05-24,2112-06-23,1200,1200
SUB033748,CUST15547,Standard,Monthly,2112-05-25,2112-06-24,800,800
SUB033749,CUST06302,Premium,Monthly,2112-05-26,2112-06-25,1200,1200
SUB033750,CUST03133,Premium,Monthly,2112-05-27,2112-06-26,1200,1200
SUB033751,CUST00212,Standard,Yearly,2112-05-28,2113-05-28,800,9600
SUB033752,CUST11399,Premium,Monthly,2112-05-29,2112-06-28,1200,1200
SUB033753,CUST17718,Basic,Monthly,2112-05-30,2112-06-29,500,500
SUB033754,CUST00748,Basic,Monthly,2112-05-31,2112-06-30,500,500
SUB033755,CUST09236,Premium,Monthly,2112-06-01,2112-07-01,1200,1200
SUB033756,CUST05392,Basic,Monthly,2112-06-02,2112-07-02,500,500
SUB033757,CUST13826,Basic,Yearly,2112-06-03,2113-06-03,500,6000
SUB033758,CUST08074,Basic,Monthly,2112-06-04,2112-07-04,500,500
SUB033759,CUST08948,Standard,Monthly,2112-06-05,2112-07-05,800,800
SUB033760,CUST11875,Basic,Monthly,2112-06-06,2112-07-06,500,500
SUB033761,CUST15531,Basic,Monthly,2112-06-07,2112-07-07,500,500
SUB033762,CUST16540,Basic,Monthly,2112-06-08,2112-07-08,500,500
SUB033763,CUST11530,Basic,Yearly,2112-06-09,2113-06-09,500,6000
SUB033764,CUST14029,Basic,Yearly,2112-06-10,2113-06-10,500,6000
SUB033765,CUST11170,Premium,Yearly,2112-06-11,2113-06-11,1200,14400
SUB033766,CUST08264,Premium,Yearly,2112-06-12,2113-06-12,1200,14400
SUB033767,CUST03833,Standard,Monthly,2112-06-13,2112-07-13,800,800
SUB033768,CUST12244,Basic,Monthly,2112-06-14,2112-07-14,500,500
SUB033769,CUST09783,Standard,Monthly,2112-06-15,2112-07-15,800,800
SUB033770,CUST17856,Basic,Monthly,2112-06-16,2112-07-16,500,500
SUB033771,CUST12125,Basic,Monthly,2112-06-17,2112-07-17,500,500
SUB033772,CUST08561,Standard,Yearly,2112-06-18,2113-06-18,800,9600
SUB033773,CUST08050,Basic,Monthly,2112-06-19,2112-07-19,500,500
SUB033774,CUST06516,Standard,Monthly,2112-06-20,2112-07-20,800,800
SUB033775,CUST07850,Standard,Monthly,2112-06-21,2112-07-21,800,800
SUB033776,CUST04510,Basic,Monthly,2112-06-22,2112-07-22,500,500
SUB033777,CUST00828,Basic,Monthly,2112-06-23,2112-07-23,500,500
SUB033778,CUST02776,Basic,Monthly,2112-06-24,2112-07-24,500,500
SUB033779,CUST14114,Premium,Monthly,2112-06-25,2112-07-25,1200,1200
SUB033780,CUST06186,Basic,Monthly,2112-06-26,2112-07-26,500,500
SUB033781,CUST13077,Standard,Monthly,2112-06-27,2112-07-27,800,800
SUB033782,CUST15650,Basic,Monthly,2112-06-28,2112-07-28,500,500
SUB033783,CUST16672,Standard,Monthly,2112-06-29,2112-07-29,800,800
SUB033784,CUST08512,Standard,Yearly,2112-06-30,2113-06-30,800,9600
SUB033785,CUST01870,Standard,Monthly,2112-07-01,2112-07-31,800,800
SUB033786,CUST15134,Premium,Yearly,2112-07-02,2113-07-02,1200,14400
SUB033787,CUST18618,Basic,Yearly,2112-07-03,2113-07-03,500,6000
SUB033788,CUST02585,Standard,Monthly,2112-07-04,2112-08-03,800,800
SUB033789,CUST10358,Basic,Yearly,2112-07-05,2113-07-05,500,6000
SUB033790,CUST13401,Standard,Monthly,2112-07-06,2112-08-05,800,800
SUB033791,CUST06140,Standard,Monthly,2112-07-07,2112-08-06,800,800
SUB033792,CUST01368,Standard,Monthly,2112-07-08,2112-08-07,800,800
SUB033793,CUST11596,Basic,Monthly,2112-07-09,2112-08-08,500,500
SUB033794,CUST13397,Premium,Monthly,2112-07-10,2112-08-09,1200,1200
SUB033795,CUST04452,Premium,Monthly,2112-07-11,2112-08-10,1200,1200
SUB033796,CUST04530,Standard,Monthly,2112-07-12,2112-08-11,800,800
SUB033797,CUST00507,Basic,Monthly,2112-07-13,2112-08-12,500,500
SUB033798,CUST15753,Basic,Monthly,2112-07-14,2112-08-13,500,500
SUB033799,CUST16338,Standard,Yearly,2112-07-15,2113-07-15,800,9600
SUB033800,CUST06124,Premium,Monthly,2112-07-16,2112-08-15,1200,1200
SUB033801,CUST14631,Basic,Yearly,2112-07-17,2113-07-17,500,6000
SUB033802,CUST05150,Basic,Yearly,2112-07-18,2113-07-18,500,6000
SUB033803,CUST10627,Basic,Monthly,2112-07-19,2112-08-18,500,500
SUB033804,CUST17010,Basic,Monthly,2112-07-20,2112-08-19,500,500
SUB033805,CUST06264,Basic,Monthly,2112-07-21,2112-08-20,500,500
SUB033806,CUST13692,Standard,Yearly,2112-07-22,2113-07-22,800,9600
SUB033807,CUST13954,Basic,Monthly,2112-07-23,2112-08-22,500,500
SUB033808,CUST18809,Standard,Yearly,2112-07-24,2113-07-24,800,9600
SUB033809,CUST17897,Standard,Monthly,2112-07-25,2112-08-24,800,800
SUB033810,CUST04035,Standard,Monthly,2112-07-26,2112-08-25,800,800
SUB033811,CUST07801,Standard,Yearly,2112-07-27,2113-07-27,800,9600
SUB033812,CUST11755,Standard,Monthly,2112-07-28,2112-08-27,800,800
SUB033813,CUST05823,Standard,Yearly,2112-07-29,2113-07-29,800,9600
SUB033814,CUST19075,Basic,Yearly,2112-07-30,2113-07-30,500,6000
SUB033815,CUST15943,Premium,Monthly,2112-07-31,2112-08-30,1200,1200
SUB033816,CUST05898,Premium,Yearly,2112-08-01,2113-08-01,1200,14400
SUB033817,CUST07011,Premium,Monthly,2112-08-02,2112-09-01,1200,1200
SUB033818,CUST07223,Basic,Monthly,2112-08-03,2112-09-02,500,500
SUB033819,CUST01783,Standard,Monthly,2112-08-04,2112-09-03,800,800
SUB033820,CUST07828,Premium,Yearly,2112-08-05,2113-08-05,1200,14400
SUB033821,CUST00554,Premium,Yearly,2112-08-06,2113-08-06,1200,14400
SUB033822,CUST15117,Basic,Monthly,2112-08-07,2112-09-06,500,500
SUB033823,CUST12296,Premium,Yearly,2112-08-08,2113-08-08,1200,14400
SUB033824,CUST11030,Standard,Monthly,2112-08-09,2112-09-08,800,800
SUB033825,CUST07855,Premium,Monthly,2112-08-10,2112-09-09,1200,1200
SUB033826,CUST11809,Premium,Monthly,2112-08-11,2112-09-10,1200,1200
SUB033827,CUST02586,Standard,Monthly,2112-08-12,2112-09-11,800,800
SUB033828,CUST06110,Basic,Monthly,2112-08-13,2112-09-12,500,500
SUB033829,CUST13308,Basic,Monthly,2112-08-14,2112-09-13,500,500
SUB033830,CUST00650,Standard,Monthly,2112-08-15,2112-09-14,800,800
SUB033831,CUST14690,Standard,Monthly,2112-08-16,2112-09-15,800,800
SUB033832,CUST01656,Basic,Yearly,2112-08-17,2113-08-17,500,6000
SUB033833,CUST08942,Basic,Yearly,2112-08-18,2113-08-18,500,6000
SUB033834,CUST18374,Basic,Yearly,2112-08-19,2113-08-19,500,6000
SUB033835,CUST12193,Basic,Yearly,2112-08-20,2113-08-20,500,6000
SUB033836,CUST12742,Standard,Monthly,2112-08-21,2112-09-20,800,800
SUB033837,CUST06418,Standard,Monthly,2112-08-22,2112-09-21,800,800
SUB033838,CUST05470,Basic,Yearly,2112-08-23,2113-08-23,500,6000
SUB033839,CUST14233,Standard,Monthly,2112-08-24,2112-09-23,800,800
SUB033840,CUST08430,Standard,Yearly,2112-08-25,2113-08-25,800,9600
SUB033841,CUST07598,Basic,Monthly,2112-08-26,2112-09-25,500,500
SUB033842,CUST15813,Premium,Monthly,2112-08-27,2112-09-26,1200,1200
SUB033843,CUST08634,Premium,Monthly,2112-08-28,2112-09-27,1200,1200
SUB033844,CUST12037,Premium,Monthly,2112-08-29,2112-09-28,1200,1200
SUB033845,CUST17994,Standard,Monthly,2112-08-30,2112-09-29,800,800
SUB033846,CUST03629,Premium,Monthly,2112-08-31,2112-09-30,1200,1200
SUB033847,CUST18358,Basic,Monthly,2112-09-01,2112-10-01,500,500
SUB033848,CUST11860,Premium,Yearly,2112-09-02,2113-09-02,1200,14400
SUB033849,CUST07885,Basic,Monthly,2112-09-03,2112-10-03,500,500
SUB033850,CUST18555,Standard,Yearly,2112-09-04,2113-09-04,800,9600
SUB033851,CUST05110,Standard,Monthly,2112-09-05,2112-10-05,800,800
SUB033852,CUST00173,Basic,Monthly,2112-09-06,2112-10-06,500,500
SUB033853,CUST06088,Premium,Monthly,2112-09-07,2112-10-07,1200,1200
SUB033854,CUST14921,Basic,Monthly,2112-09-08,2112-10-08,500,500
SUB033855,CUST04030,Basic,Yearly,2112-09-09,2113-09-09,500,6000
SUB033856,CUST19502,Basic,Monthly,2112-09-10,2112-10-10,500,500
SUB033857,CUST16572,Basic,Yearly,2112-09-11,2113-09-11,500,6000
SUB033858,CUST12593,Premium,Monthly,2112-09-12,2112-10-12,1200,1200
SUB033859,CUST01169,Basic,Monthly,2112-09-13,2112-10-13,500,500
SUB033860,CUST10007,Basic,Monthly,2112-09-14,2112-10-14,500,500
SUB033861,CUST09554,Premium,Monthly,2112-09-15,2112-10-15,1200,1200
SUB033862,CUST14822,Premium,Monthly,2112-09-16,2112-10-16,1200,1200
SUB033863,CUST16732,Basic,Monthly,2112-09-17,2112-10-17,500,500
SUB033864,CUST03598,Basic,Yearly,2112-09-18,2113-09-18,500,6000
SUB033865,CUST09835,Premium,Yearly,2112-09-19,2113-09-19,1200,14400
SUB033866,CUST00367,Premium,Monthly,2112-09-20,2112-10-20,1200,1200
SUB033867,CUST10153,Basic,Monthly,2112-09-21,2112-10-21,500,500
SUB033868,CUST11436,Standard,Monthly,2112-09-22,2112-10-22,800,800
SUB033869,CUST18376,Standard,Monthly,2112-09-23,2112-10-23,800,800
SUB033870,CUST06474,Standard,Yearly,2112-09-24,2113-09-24,800,9600
SUB033871,CUST02466,Standard,Monthly,2112-09-25,2112-10-25,800,800
SUB033872,CUST07094,Premium,Yearly,2112-09-26,2113-09-26,1200,14400
SUB033873,CUST11241,Standard,Monthly,2112-09-27,2112-10-27,800,800
SUB033874,CUST00752,Basic,Monthly,2112-09-28,2112-10-28,500,500
SUB033875,CUST16549,Premium,Monthly,2112-09-29,2112-10-29,1200,1200
SUB033876,CUST08094,Premium,Monthly,2112-09-30,2112-10-30,1200,1200
SUB033877,CUST14967,Standard,Monthly,2112-10-01,2112-10-31,800,800
SUB033878,CUST04551,Standard,Monthly,2112-10-02,2112-11-01,800,800
SUB033879,CUST10042,Basic,Monthly,2112-10-03,2112-11-02,500,500
SUB033880,CUST12107,Basic,Monthly,2112-10-04,2112-11-03,500,500
SUB033881,CUST08295,Premium,Monthly,2112-10-05,2112-11-04,1200,1200
SUB033882,CUST13246,Premium,Monthly,2112-10-06,2112-11-05,1200,1200
SUB033883,CUST02799,Basic,Monthly,2112-10-07,2112-11-06,500,500
SUB033884,CUST04002,Standard,Monthly,2112-10-08,2112-11-07,800,800
SUB033885,CUST01788,Standard,Monthly,2112-10-09,2112-11-08,800,800
SUB033886,CUST06615,Basic,Monthly,2112-10-10,2112-11-09,500,500
SUB033887,CUST04671,Standard,Monthly,2112-10-11,2112-11-10,800,800
SUB033888,CUST02840,Standard,Yearly,2112-10-12,2113-10-12,800,9600
SUB033889,CUST00393,Standard,Yearly,2112-10-13,2113-10-13,800,9600
SUB033890,CUST13207,Premium,Monthly,2112-10-14,2112-11-13,1200,1200
SUB033891,CUST14958,Basic,Yearly,2112-10-15,2113-10-15,500,6000
SUB033892,CUST14384,Basic,Monthly,2112-10-16,2112-11-15,500,500
SUB033893,CUST12241,Standard,Yearly,2112-10-17,2113-10-17,800,9600
SUB033894,CUST09767,Basic,Monthly,2112-10-18,2112-11-17,500,500
SUB033895,CUST10883,Basic,Monthly,2112-10-19,2112-11-18,500,500
SUB033896,CUST04070,Premium,Monthly,2112-10-20,2112-11-19,1200,1200
SUB033897,CUST13054,Basic,Monthly,2112-10-21,2112-11-20,500,500
SUB033898,CUST00136,Basic,Monthly,2112-10-22,2112-11-21,500,500
SUB033899,CUST18984,Basic,Yearly,2112-10-23,2113-10-23,500,6000
SUB033900,CUST05513,Standard,Monthly,2112-10-24,2112-11-23,800,800
SUB033901,CUST06991,Standard,Monthly,2112-10-25,2112-11-24,800,800
SUB033902,CUST14656,Standard,Yearly,2112-10-26,2113-10-26,800,9600
SUB033903,CUST16561,Standard,Monthly,2112-10-27,2112-11-26,800,800
SUB033904,CUST03962,Premium,Monthly,2112-10-28,2112-11-27,1200,1200
SUB033905,CUST06675,Standard,Monthly,2112-10-29,2112-11-28,800,800
SUB033906,CUST03787,Basic,Monthly,2112-10-30,2112-11-29,500,500
SUB033907,CUST08201,Basic,Monthly,2112-10-31,2112-11-30,500,500
SUB033908,CUST03536,Premium,Monthly,2112-11-01,2112-12-01,1200,1200
SUB033909,CUST18035,Standard,Monthly,2112-11-02,2112-12-02,800,800
SUB033910,CUST08952,Basic,Monthly,2112-11-03,2112-12-03,500,500
SUB033911,CUST09613,Premium,Monthly,2112-11-04,2112-12-04,1200,1200
SUB033912,CUST16455,Premium,Monthly,2112-11-05,2112-12-05,1200,1200
SUB033913,CUST00969,Standard,Yearly,2112-11-06,2113-11-06,800,9600
SUB033914,CUST13856,Premium,Yearly,2112-11-07,2113-11-07,1200,14400
SUB033915,CUST00592,Basic,Monthly,2112-11-08,2112-12-08,500,500
SUB033916,CUST07652,Premium,Yearly,2112-11-09,2113-11-09,1200,14400
SUB033917,CUST17881,Basic,Monthly,2112-11-10,2112-12-10,500,500
SUB033918,CUST17180,Standard,Monthly,2112-11-11,2112-12-11,800,800
SUB033919,CUST08733,Basic,Yearly,2112-11-12,2113-11-12,500,6000
SUB033920,CUST13674,Standard,Monthly,2112-11-13,2112-12-13,800,800
SUB033921,CUST14942,Standard,Yearly,2112-11-14,2113-11-14,800,9600
SUB033922,CUST02073,Premium,Monthly,2112-11-15,2112-12-15,1200,1200
SUB033923,CUST07861,Standard,Yearly,2112-11-16,2113-11-16,800,9600
SUB033924,CUST11685,Basic,Yearly,2112-11-17,2113-11-17,500,6000
SUB033925,CUST15851,Basic,Monthly,2112-11-18,2112-12-18,500,500
SUB033926,CUST10557,Premium,Yearly,2112-11-19,2113-11-19,1200,14400
SUB033927,CUST07247,Standard,Monthly,2112-11-20,2112-12-20,800,800
SUB033928,CUST05981,Standard,Monthly,2112-11-21,2112-12-21,800,800
SUB033929,CUST11141,Basic,Monthly,2112-11-22,2112-12-22,500,500
SUB033930,CUST00940,Standard,Yearly,2112-11-23,2113-11-23,800,9600
SUB033931,CUST15817,Standard,Monthly,2112-11-24,2112-12-24,800,800
SUB033932,CUST10853,Standard,Yearly,2112-11-25,2113-11-25,800,9600
SUB033933,CUST01034,Standard,Monthly,2112-11-26,2112-12-26,800,800
SUB033934,CUST10009,Basic,Yearly,2112-11-27,2113-11-27,500,6000
SUB033935,CUST18432,Basic,Monthly,2112-11-28,2112-12-28,500,500
SUB033936,CUST02743,Basic,Monthly,2112-11-29,2112-12-29,500,500
SUB033937,CUST14822,Basic,Monthly,2112-11-30,2112-12-30,500,500
SUB033938,CUST17162,Premium,Yearly,2112-12-01,2113-12-01,1200,14400
SUB033939,CUST03942,Standard,Monthly,2112-12-02,2113-01-01,800,800
SUB033940,CUST04159,Standard,Monthly,2112-12-03,2113-01-02,800,800
SUB033941,CUST11209,Premium,Monthly,2112-12-04,2113-01-03,1200,1200
SUB033942,CUST02553,Standard,Monthly,2112-12-05,2113-01-04,800,800
SUB033943,CUST05379,Basic,Monthly,2112-12-06,2113-01-05,500,500
SUB033944,CUST13739,Standard,Monthly,2112-12-07,2113-01-06,800,800
SUB033945,CUST18436,Standard,Monthly,2112-12-08,2113-01-07,800,800
SUB033946,CUST04337,Premium,Monthly,2112-12-09,2113-01-08,1200,1200
SUB033947,CUST11420,Premium,Monthly,2112-12-10,2113-01-09,1200,1200
SUB033948,CUST18729,Basic,Monthly,2112-12-11,2113-01-10,500,500
SUB033949,CUST05631,Premium,Yearly,2112-12-12,2113-12-12,1200,14400
SUB033950,CUST17574,Standard,Monthly,2112-12-13,2113-01-12,800,800
SUB033951,CUST04619,Standard,Yearly,2112-12-14,2113-12-14,800,9600
SUB033952,CUST02803,Basic,Monthly,2112-12-15,2113-01-14,500,500
SUB033953,CUST02870,Basic,Monthly,2112-12-16,2113-01-15,500,500
SUB033954,CUST07294,Basic,Yearly,2112-12-17,2113-12-17,500,6000
SUB033955,CUST03792,Premium,Monthly,2112-12-18,2113-01-17,1200,1200
SUB033956,CUST03459,Standard,Yearly,2112-12-19,2113-12-19,800,9600
SUB033957,CUST19512,Premium,Monthly,2112-12-20,2113-01-19,1200,1200
SUB033958,CUST08957,Standard,Yearly,2112-12-21,2113-12-21,800,9600
SUB033959,CUST06821,Premium,Monthly,2112-12-22,2113-01-21,1200,1200
SUB033960,CUST13045,Basic,Monthly,2112-12-23,2113-01-22,500,500
SUB033961,CUST12912,Standard,Monthly,2112-12-24,2113-01-23,800,800
SUB033962,CUST03678,Standard,Monthly,2112-12-25,2113-01-24,800,800
SUB033963,CUST13838,Standard,Yearly,2112-12-26,2113-12-26,800,9600
SUB033964,CUST02424,Premium,Monthly,2112-12-27,2113-01-26,1200,1200
